County,Agency,Age,Race/Ethnicity,Gender2
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Two or more races,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Two or more races,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Asian,Male
Statewide or Regional LEA,New Jersey State Police,48,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Female
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Asian,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Female
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,48,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Black or African American,Female
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Two or more races,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,49,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,49,Asian,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,49,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Female
Statewide or Regional LEA,New Jersey State Police,50,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,American Indian or Alaska Native,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,Asian,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Female
Statewide or Regional LEA,New Jersey State Police,50,Asian,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Female
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Female
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,Asian,Male
Statewide or Regional LEA,New Jersey State Police,50,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Female
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,50,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Female
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Female
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Female
Statewide or Regional LEA,New Jersey State Police,51,White,Female
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Female
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,51,Asian,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Female
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,51,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,51,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Female
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,52,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,Black or African American,Female
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Female
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,53,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,Asian,Male
Statewide or Regional LEA,New Jersey State Police,54,Black or African American,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Female
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,Black or African American,Female
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,Hispanic,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,54,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Female
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,55,White,Male
Statewide or Regional LEA,New Jersey State Police,56,White,Male
Statewide or Regional LEA,New Jersey State Police,56,White,Male
Statewide or Regional LEA,New Jersey Transit Police,22,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,23,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,23,White,Male
Statewide or Regional LEA,New Jersey Transit Police,23,White,Female
Statewide or Regional LEA,New Jersey Transit Police,23,White,Male
Statewide or Regional LEA,New Jersey Transit Police,24,Asian,Male
Statewide or Regional LEA,New Jersey Transit Police,24,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,24,Two or more races,Male
Statewide or Regional LEA,New Jersey Transit Police,24,White,Male
Statewide or Regional LEA,New Jersey Transit Police,24,White,Male
Statewide or Regional LEA,New Jersey Transit Police,25,Asian,Male
Statewide or Regional LEA,New Jersey Transit Police,25,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,25,White,Male
Statewide or Regional LEA,New Jersey Transit Police,25,White,Male
Statewide or Regional LEA,New Jersey Transit Police,25,White,Male
Statewide or Regional LEA,New Jersey Transit Police,25,White,Male
Statewide or Regional LEA,New Jersey Transit Police,25,White,Male
Statewide or Regional LEA,New Jersey Transit Police,26,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,26,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,26,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,26,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,26,White,Male
Statewide or Regional LEA,New Jersey Transit Police,26,White,Male
Statewide or Regional LEA,New Jersey Transit Police,26,White,Male
Statewide or Regional LEA,New Jersey Transit Police,26,White,Male
Statewide or Regional LEA,New Jersey Transit Police,26,White,Male
Statewide or Regional LEA,New Jersey Transit Police,26,White,Male
Statewide or Regional LEA,New Jersey Transit Police,26,White,Male
Statewide or Regional LEA,New Jersey Transit Police,27,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,27,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,27,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,27,Hispanic,Female
Statewide or Regional LEA,New Jersey Transit Police,27,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,27,White,Male
Statewide or Regional LEA,New Jersey Transit Police,27,White,Male
Statewide or Regional LEA,New Jersey Transit Police,27,White,Male
Statewide or Regional LEA,New Jersey Transit Police,27,White,Male
Statewide or Regional LEA,New Jersey Transit Police,27,White,Male
Statewide or Regional LEA,New Jersey Transit Police,27,White,Male
Statewide or Regional LEA,New Jersey Transit Police,27,White,Male
Statewide or Regional LEA,New Jersey Transit Police,28,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,28,Hispanic,Female
Statewide or Regional LEA,New Jersey Transit Police,28,Hispanic,Female
Statewide or Regional LEA,New Jersey Transit Police,28,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,28,White,Male
Statewide or Regional LEA,New Jersey Transit Police,28,White,Male
Statewide or Regional LEA,New Jersey Transit Police,28,White,Female
Statewide or Regional LEA,New Jersey Transit Police,28,White,Male
Statewide or Regional LEA,New Jersey Transit Police,28,White,Male
Statewide or Regional LEA,New Jersey Transit Police,28,White,Male
Statewide or Regional LEA,New Jersey Transit Police,28,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,Asian,Male
Statewide or Regional LEA,New Jersey Transit Police,29,Asian,Male
Statewide or Regional LEA,New Jersey Transit Police,29,Black or African American,Male
